geneid,ab40
5959,-0.030822239
5961,0.486577878
5962,0.703191658
5965,0.339981092
5966,-0.075513897
5968,0.487078642
5969,-1.577189593
5970,0.167885451
5972,-0.316495826
5976,-1.583484793
5977,-0.004540364
5978,0.527277291
5979,-0.341261567
5980,-0.851556799
5981,-0.018937271
5982,1.831224308
5983,-0.372767724
5984,0.308584491
5985,1.59848195
5987,0.504668739
5990,1.403577564
5993,1.718318642
5994,1.060214568
5995,0.412000637
5996,1.616915147
5997,-1.456542294
5999,0.304945852
6000,0.061243352
6001,-0.332042663
6002,0.224095546
6003,1.250228197
6004,0.999796596
6005,0.821399205
6006,-0.725535621
6007,-0.435131593
6009,0.459323284
6010,0.258107275
6011,0.446447056
6013,-0.404608094
6014,0.692262431
6015,1.121338702
6016,-0.770932875
6017,1.124335111
6018,-2.015164304
6019,-1.782035517
6035,0.729520155
6036,-0.816894314
6037,1.269043887
6038,-1.596518596
6039,-1.337242935
6041,-0.357476351
6045,0.248234967
6046,1.277016475
6047,0.335433351
6048,1.462735474
6049,0.785603801
6050,-0.260233542
6051,0.075501777
6091,-1.180130586
6092,-0.639047335
6093,-0.709841216
6095,0.507057725
6096,-0.734799407
6097,0.086120154
6098,-1.136356586
6101,0.037386623
6102,-1.558470284
6103,0.440147257
6117,-0.474522289
6118,0.518177088
6119,0.324622804
6120,0.238626262
6121,0.010210514
6123,-0.602555881
6124,-2.331184324
6132,-1.56152711
6134,-0.025194178
6135,0.281389486
6137,0.401297928
6141,-0.259859996
6146,0.357724014
6155,-1.806239046
6157,0.127097473
6158,-2.098344031
6164,-2.066907228
6165,-1.741094547
6181,-0.911162752
6182,-2.282545634
6184,-0.239313764
6185,-1.118415739
6192,-0.575773795
6193,-1.403378511
6194,-0.111745724
6195,-1.192605034
6196,-0.468885563
6197,1.146743127
6198,0.712086106
6199,-1.756310659
6205,-1.362955098
6207,-1.061438843
6208,-0.754538868
6217,0.036615976
6223,-0.955011882
6227,0.004132276
6228,-1.191704085
6230,-3.2617624
6234,0.825167959
6236,-1.061217524
6237,-0.86618837
6238,0.197990365
6239,-1.077018431
6240,-0.727667783
6241,-0.824197392
6242,-0.342841336
6248,-1.814933039
6249,-1.660741046
6251,-0.188488357
6256,0.475172512
6257,-0.826579982
6258,-0.512803478
6259,-0.6874367
6261,-1.575528511
6262,0.795594844
6263,-1.15508584
6271,-0.214054322
6272,0.677573546
6273,-0.793246054
6274,0.032836415
6275,1.850625507
6276,-1.690524882
6280,-0.531864024
6281,-0.020265122
6282,0.608282773
6283,-0.112749748
6285,0.004471314
6286,1.553303319
6288,0.144455787
6289,-0.751937011
6291,0.5486627
6293,0.440801899
6294,1.791192914
6296,-3.232773568
6299,-0.078950462
6300,-0.834722119
6301,-0.855901471
6302,-1.008403228
6303,1.912610666
6304,-0.920591531
6307,0.213265873
6309,-0.148169075
6310,-1.026230651
6311,1.605866523
6314,2.94457194
6317,-0.955583821
6318,-1.607535914
6319,0.813982382
6322,0.038316532
6323,0.150144425
6326,-0.961933317
6327,-1.97517496
6328,0.868944218
6329,0.444731917
6330,-2.601081716
6331,-0.79194166
6332,-0.076747988
6334,0.043914535
6335,0.713077322
6336,-0.57038226
6337,0.859146288
6340,-0.940719351
6341,0.085980028
6342,0.823206777
6344,-1.598074537
6346,-0.462668188
6347,1.523295262
6351,2.023138959
6352,-0.069463097
6355,0.38262234
6356,-1.07505011
6357,0.580458283
6359,1.580246104
6360,1.295913289
6361,0.715316462
6362,0.412048833
6363,-0.56016917
6364,0.9595747
6366,-0.610764641
6367,-1.01849879
6368,0.775016673
6370,-1.581352691
6372,-0.325920539
6373,0.912560957
6376,-0.064375784
6382,0.239922836
6383,-2.177253136
6385,-0.207730702
6386,0.280012003
6387,-0.671336627
6388,-2.022505365
6389,1.744712986
6390,-0.009145714
6391,1.68154672
6397,-0.437358864
6400,-0.346065732
6401,0.104281756
6402,0.785875118
6403,1.220291741
6404,1.274977346
6406,0.930170322
6407,-2.279076024
6414,-0.103015941
6415,0.253400189
6416,-0.666087736
6419,0.603717671
6421,0.45291524
6424,-2.09037505
6426,0.943882254
6427,-0.730636923
6429,0.012931877
6430,-0.953110007
6431,-0.169737172
6432,-0.306049719
6433,-0.92762524
6434,0.725612062
6436,1.534059472
6440,-1.834951303
6441,-1.025482481
6443,0.864724308
6444,-0.36143305
6445,-0.005562211
6446,-0.101686701
6447,-0.204151601
6449,0.214757993
6450,-0.285578246
6451,0.513652245
6452,0.24718463
6453,0.237430369
6455,0.578940701
6456,-0.115270315
6457,0.102542442
6461,0.448696755
6464,0.136877373
6468,-0.285890134
6470,-0.01967115
6472,-0.074794634
6473,0.313378025
6474,-2.331519059
6476,0.077721178
6478,0.567343887
6480,-0.783088333
6482,0.908376374
6483,1.511894826
6484,-0.070925988
6489,0.008591853
6490,1.209094858
6491,1.140188271
6492,0.283320455
6493,-0.080335069
6497,1.838448543
6498,1.293609353
6499,-0.541801359
6500,-0.660541411
6502,-0.278121646
6503,1.612964735
6504,-3.111036462
6505,-0.742213484
6506,-0.458480648
6507,0.902466989
6509,0.03867401
6510,-0.702469389
6511,-1.062640671
6512,0.47862664
6513,1.635873808
6514,-0.597763954
6515,0.44963554
6517,1.17602208
6518,-3.663534213
6519,-0.84314725
6520,-0.376103704
6521,-0.48207331
6522,1.330722465
6523,-0.17822619
6525,-2.342203124
6526,0.484136628
6527,-0.626972312
6529,0.347244683
6530,-0.127157505
6531,-2.821837833
6532,0.629207116
6533,0.760182732
6534,-1.124654925
6536,0.537401054
6538,0.742326608
6539,0.795507353
6540,0.458394932
6541,1.10824413
6542,-0.284974549
6546,-1.842141988
6547,-0.974432178
6548,-0.877204137
6549,-2.376837176
6554,-1.087816784
6555,0.3325611
6557,-0.43314038
6558,1.225622372
6559,-1.695979974
6560,0.047624225
6561,0.939907356
6563,-0.694061467
6564,-0.349276914
6566,-1.434390917
6567,-0.079868135
6568,1.398195738
6569,0.460330768
6570,0.861975541
6571,-0.436207073
6573,0.833388009
6574,0.436311163
6575,-1.35245543
6576,0.200330864
6578,0.148338776
6579,-2.279985214
6580,0.599866193
6581,-0.828436845
6582,0.536244364
6583,0.123813848
6584,0.093791691
6586,1.400560366
6588,-1.02489609
6590,0.592110108
6591,-1.521291759
6595,0.779717375
6596,-0.724142433
6597,0.745835533
6598,-0.954255308
6599,-0.847148544
6601,1.600400377
6602,0.556482906
6603,1.116683057
6604,-0.709107434
6605,-1.070842621
6606,-0.115469954
6607,-1.049369098
6608,0.190088832
6609,-6.010908583
6610,0.218587577
6611,-0.69360302
6615,-0.021090527
6616,1.100330527
6617,1.753039772
6619,0.748236106
6621,0.180383837
6622,0.735641607
6623,1.356625644
6624,-1.593119854
6625,-0.548402391
6626,-1.192210925
6627,-2.562798282
6628,-0.914368629
6631,-0.085141219
6632,1.474780714
6633,-0.410973228
6634,0.336965876
6636,0.044834805
6638,-0.603184509
6640,0.462789925
6641,-1.023999128
6642,-0.223983334
6643,0.338241023
6645,-2.249312694
6646,0.822221948
6647,-0.548101954
6648,0.967996152
6651,-0.036669394
6652,0.343096091
6653,0.492623295
6654,-0.188424131
6655,-0.303493497
6659,0.143731166
6660,0.223705105
6662,0.189278094
6666,-0.207923028
6668,1.065710248
6671,0.278833817
6672,0.223780894
6674,-1.35584849
6675,-1.290563043
6676,0.146404989
6677,0.729274239
6678,1.217851806
6683,-0.432832061
6687,-0.818501569
6691,-0.193504321
6693,-0.112642011
6694,2.050649079
6695,0.773314158
6696,0.915290591
6697,1.212050832
6699,1.277752095
6703,0.801794424
6707,-1.698268274
6708,-1.847261165
6709,-0.642383537
6710,0.162869298
6711,0.163576408
6712,0.787405628
6713,1.088318639
6714,-1.499746642
6715,0.567336478
6716,-0.258541534
6717,-0.254919351
6718,0.442643886
6720,-2.536236453
6721,1.126334038
6722,-0.980686231
6723,1.669119208
6725,-0.178840168
6726,-0.202544919
6727,-1.002542721
6728,1.341212286
6729,1.378734511
6730,0.468066263
6731,0.150497218
6732,1.058140983
6733,-1.339097352
6734,-0.437366387
6736,0.139290356
6737,2.035684183
6738,0.468901861
6741,0.008654235
6742,1.771687646
6744,-0.529207747
6745,0.535051582
6746,0.728893408
6747,0.363371814
6748,1.184580633
6749,-1.830343867
6750,1.07332659
6753,1.105261289
6755,-0.124205736
6757,0.365307479
6760,-0.891473573
6764,0.239028728
6769,0.245651822
6770,-1.281194708
6772,-0.53932973
6773,-1.478267885
6774,0.264324535
6775,-1.056974248
6776,0.472436632
6777,0.003875669
6778,0.665354869
6779,-0.932763411
6780,0.591106627
6781,0.372157116
6783,-0.542480684
6785,0.258928275
6786,0.540760811
6787,0.519078494
6788,0.29429207
6789,-0.479789061
6790,-0.00115652
6792,-0.188287695
6793,-0.116884158
6794,0.283052156
6795,0.373590329
6799,-1.204189962
6801,-0.537555753
6804,-2.546414568
6809,-0.937227801
6810,-3.37705639
6811,1.974249466
6812,0.30058431
6813,-0.331769694
6814,-1.135312614
6815,1.204780313
6817,-0.991101047
6818,0.473644306
6819,-1.283370732
6821,1.537632601
6822,1.204390124
6827,-1.831954407
6829,-1.434251701
6830,0.18091949
6832,1.561761813
6833,0.213236112
6834,1.428259285
6835,-0.229996782
6836,0.74303833
6837,-0.529522803
6838,-1.178140171
6839,-0.630159138
6840,0.339624573
6843,-0.225272871
6844,0.093495036
6845,1.852881855
6846,-1.982162492
6847,-0.775443291
6850,-0.330963289
6855,0.003621015
6856,0.458502187
6860,1.520936857
6862,-0.252332302
6865,-0.190365028
6866,0.961493239
6867,-1.31410549
6868,0.464736582
6869,1.412779459
6870,-0.167955195
6871,0.156632239
6872,0.818607665
6873,0.131408284
6874,-1.776465443
6877,1.778358286
6878,0.787831058
6879,0.986428474
6880,-0.081239846
6881,-1.204407441
6883,0.000531397
6885,-2.887260265
6886,1.42023512
6888,0.556289371
6890,1.193961692
6891,0.728855575
6892,-0.136226357
6894,1.397830081
6895,-0.648450572
6897,-0.217024707
6898,-0.479688009
6901,2.332336608
6902,-2.430742196
6903,1.794093948
6904,1.406938415
6905,0.907600081
6906,0.262294613
6907,-0.417099772
6908,1.096070697
6910,-2.144649882
6916,0.154579142
6917,-1.174153161
6919,-0.597140602
6921,-0.514491094
6924,-1.588718002
6925,-0.111033178
6926,-0.668045935
6927,-2.160354558
6928,0.91504267
6929,-0.994775794
6932,-1.254310842
6934,1.125289249
6935,-1.004390834
6936,0.416836656
6938,1.617804435
6940,-1.566260535
6941,-0.70881066
6942,-1.170297991
6943,2.047083046
6944,0.605690645
6945,1.602307495
6947,0.765901089
6948,0.031124022
6949,1.051460786
6950,0.219230651
6953,-2.387173958
6954,0.657098401
6975,-1.298752524
6990,0.096729635
6991,0.888101874
6992,0.665862296
6993,1.801839494
6996,1.314850314
6999,1.291435885
7001,1.540951081
7003,0.601019311
7004,0.18241903
7005,-2.087045022
7006,1.340146145
7007,1.062062392
7009,0.183785451
7010,-0.106324955
7011,0.432412402
7013,0.612923503
7014,-1.081901477
7015,0.293283338
7016,-0.431433694
7018,-0.165706029
7019,0.70618757
7020,-0.058537176
7022,0.132054095
7023,0.006860952
7024,-0.24688816
7025,-0.474533679
7026,-1.128854563
7029,-0.141610991
7030,0.340838889
7031,-0.892335982
7032,0.115386333
7035,0.931829189
7036,0.172420077
7037,-1.154214728
7038,-0.729091509
7039,-0.195423241
7040,-2.078053682
7042,0.921246245
7043,0.677673219
7044,0.000231029
7045,1.050102871
7046,-0.023109755
7047,-1.861607666
7048,0.191529673
7049,-2.366141436
7050,0.734975213
7051,0.741222623
7052,0.676438755
7053,-2.094053343
7056,0.402316321
7057,1.043789529
7058,0.148781502
7059,1.667227395
7060,0.137635827
7064,-0.555895548
7066,-1.011128075
7067,1.442649324
7068,-0.338462308
7070,0.672481559
7071,1.544077328
7072,1.663133834
7073,2.30816108
7074,-0.164990749
7075,0.320144651
7076,0.841438136
7077,0.550289768
7078,-1.812949555
7079,0.764428148
7080,0.722583145
7082,-0.783737882
7083,0.142999527
7084,-0.753957637
7088,-1.499025115
7089,-0.693533782
7090,0.090887228
7092,-0.664010643
7093,0.666688877
7094,0.346037778
7095,-0.218303622
7096,-0.700540137
7097,-0.071671107
7098,-1.44478194
7099,0.836987274
7100,0.9419447
7101,0.445560594
7102,-0.931908394
7103,-0.524674579
7104,-0.58504197
7105,0.048141978
7106,-0.367072446
7107,0.435571218
7109,0.680659394
7110,0.027293634
7111,0.33219498
7112,1.095436968
7113,1.379175309
7124,0.692176647
7125,-1.177485891
7126,-0.661339062
7127,1.569501968
7128,1.382533852
7130,1.07021849
7132,2.800834044
7133,1.693305092
7134,0.760293127
7136,-0.464179341
7139,0.806584581
7140,-1.563167525
7145,0.122345765
7150,-2.597451071
7153,1.309670739
7155,0.764467373
7156,-0.19000084
7157,-0.318157994
7158,-0.832343085
7159,2.041478713
7162,-0.000805996
7163,0.127253416
7164,0.836601745
7166,-1.061768258
7167,1.050520514
7168,1.279550707
7169,1.646770255
7172,-0.328262483
7173,0.443555799
7174,0.885227701
7175,1.387234813
7179,0.440695091
7180,-0.214813701
7181,-0.942149928
7182,1.201304068
7184,0.881553051
7185,0.702171886
7186,-0.545746091
7187,1.287344805
7188,-6.544165309
7189,0.039498207
7201,-0.0000907
7203,0.419808949
7204,-1.651581199
7205,0.36004178
7216,0.160592433
7220,1.410349838
7222,0.068808233
7223,0.093123875
7224,0.693998596
7225,0.354403945
7226,0.090180372
7227,-0.368029489
7247,-0.200607611
7248,-0.048594019
7249,-1.095188968
7251,0.090921286
7252,1.100304048
7253,0.737146418
7257,-0.070422428
7258,-0.007759881
7259,0.45385479
7260,0.711573341
7263,-0.618986155
7264,0.339060969
7265,1.390787119
7266,0.527207532
7267,-1.078564576
7268,0.668393486
7270,0.496450098
7272,1.46987583
7273,-1.315630957
7274,-1.350296943
7275,1.403375235
7276,0.292976854
7277,0.093376123
7278,0.564816272
7280,0.51812155
7283,-2.785884624
7286,0.06492606
7288,0.292154504
7289,0.312920959
7290,-0.583418988
7291,-0.910087586
7292,-0.524639756
7294,-0.24567675
7295,1.212418654
7296,-0.62873996
7297,0.141888236
7298,-1.722270906
7299,0.597452811
7301,1.186400756
7305,-0.490261296
7306,0.047361831
7307,0.764725631
7311,-1.755288378
7316,-3.463640425
7317,-0.33385985
7318,1.137574017
7319,0.529433419
7320,0.582907691
7321,-0.265784723
7324,-0.944503474
7325,-0.789859855
7327,0.555294448
7328,-0.30978759
7329,-0.411526007
7332,-1.14512111
7334,-0.54143467
7336,-0.733121437
7337,0.47764586
7342,-1.975991846
7343,0.022830888
7345,-1.443687638
7347,-0.936272004
7348,1.695985629
7350,0.613510174
7351,0.351143258
7352,0.20207447
7353,0.460091265
7355,0.16948923
7357,0.853885552
7358,-0.91216889
7360,-0.626630651
7363,0.308026013
7364,1.230935876
7368,-0.14500252
7369,-0.426123555
7371,-0.674927191
7372,0.229463793
7374,0.362038018
7375,1.014708119
7376,-0.544102489
7378,0.128980093
7379,-0.403873053
7380,-0.52678151
7381,-0.70086828
7384,0.7528265
7385,0.291335269
7386,-1.544377607
7388,0.634231064
7389,-0.210370133
7390,-0.531538907
7391,0.766719314
7392,-0.815608939
7398,0.476425913
7399,-0.456533785
7401,0.506472679
7402,0.039495745
7403,-0.572179443
7404,0.789654003
7405,0.981148841
7407,0.676755813
7408,-1.060946365
7409,0.981154683
7410,0.185375745
7411,0.672367242
7412,-0.565936178
7414,-1.123463023
7415,0.254952766
7416,-0.983083828
7417,2.034531488
7419,-0.958899702
7421,-0.147380599
7422,0.304195678
7423,-0.201759633
7424,-2.070592822
7428,0.195447668
7429,-0.435192151
7430,-2.085086574
7432,2.00316719
7434,0.591058648
7436,-0.457578748
7439,-0.250212915
7442,0.340015617
7443,0.767062453
7444,-0.640598257
7447,1.289639803
7448,-2.367795662
7453,-0.102437032
7455,-1.185504318
7456,-0.746230103
7458,-3.066012586
7462,-0.006120506
7464,-0.098213589
7465,1.238191657
7468,0.421421508
7469,0.145036382
7471,0.369282594
7474,1.543525228
7475,-0.349746695
7477,-0.434401427
7478,-0.412748739
7479,-1.062571651
7482,0.109255852
7485,-2.41205605
7486,1.011147988
7490,-0.183598908
7494,1.673179558
7499,0.266551445
7504,-0.594782865
7507,1.253881934
7508,-0.19232156
7511,1.298369684
7512,-0.278538295
7514,0.072483282
7515,-0.414382036
7516,1.168172968
7517,1.393356641
7518,-0.908227022
7520,0.419770036
7525,1.133851575
7528,-1.386687441
7529,0.767630958
7531,0.565971863
7532,-0.333002193
7533,-0.724955649
7535,0.168316618
7536,-0.087124958
7538,-0.186697245
7539,-3.872669386
7541,0.038898233
7542,-0.357489458
7543,-0.50798728
7544,0.066126561
7546,-0.131036912
7549,-6.63173986
7551,-1.781065716
7552,-0.270754156
7553,-1.133013395
7554,1.147358521
7556,-0.479524086
7559,-1.167834698
7561,-0.055834596
7564,0.56892714
7567,0.939684471
7568,-0.856185478
7570,-1.163727664
7571,-0.376772209
7572,1.092067182
7574,0.623938407
7576,-2.23048942
7579,-0.971947084
7580,1.227390727
7581,0.127783369
7582,1.575955609
7587,0.750795443
7589,1.031535616
7592,0.072630671
7594,-0.540003302
7596,0.50947632
7597,0.261154742
7621,-1.240826769
7626,-0.125589525
7627,-0.311763627
7629,-0.291499562
7633,-2.121433959
7634,0.812400908
7637,-0.061263655
7638,-0.19115038
7639,0.739937982
7644,-0.337400512
7673,-1.588867875
7678,-0.220053765
7681,0.65340891
7690,-0.29908351
7691,-0.236113506
7692,-0.550061056
7693,-0.290871446
7694,-0.153726503
7695,-1.008577649
7696,0.114533927
7699,0.646656012
7700,-0.595855161
7702,-2.758026604
7703,-2.624458417
7705,0.618286848
7706,0.733553108
7707,0.862615449
7711,0.710060259
7712,0.912416629
7716,-1.397422199
7718,0.083083155
7726,2.736920681
7727,-0.213954829
7728,-1.289608009
7730,0.118176576
7732,-1.59203608
7733,-2.127543241
7738,0.383850787
7739,0.478339068
7741,-0.205288344
7743,-1.456644014
7745,-0.207459324
7746,0.900169236
7748,0.065268129
7750,-2.497639809
7752,-1.030023234
7753,-1.70686971
7756,-1.674108585
7757,-0.599308846
7761,0.538417452
7762,0.769115229
7763,-0.941166661
7764,0.883852939
7766,-0.68507407
7767,0.332325658
7768,0.502458546
7769,-0.942528157
7770,0.355376899
7771,-0.42119593
7773,0.206258424
7775,-0.435498583
7776,0.433249711
7779,0.008004272
7780,-2.089688083
7781,-0.05496857
7782,0.113299906
7783,-0.189055076
7784,0.350785454
7786,-0.357694573
7789,-1.420649112
7791,0.886772805
7798,-0.957872016
7799,0.201121937
7802,0.633674629
7803,-0.169083304
7804,-0.593067147
7809,-0.768084665
7812,-0.904999122
7813,0.175686894
7818,-0.787587459
7827,1.399949675
7837,-0.505858626
7840,-0.61783572
7841,-1.263601163
7844,1.449142028
7846,1.513164222
7849,0.141363836
7850,-1.714703707
7851,1.346380035
7852,-3.681665101
7857,0.54018747
7862,0.597413474
7866,-0.834720547
7867,0.314719382
7869,0.769723634
7871,-0.148269606
7873,0.387409915
7874,1.257423835
7879,-0.984993119
7881,0.336183422
7884,-4.231424199
7903,-0.67943214
7905,-0.441992645
7913,-1.018070268
7915,0.0621689
7916,-1.702962754
7917,1.947450517
7918,0.672496234
7919,-2.294771363
7920,0.160247363
7922,0.568147403
7923,-4.646342639
7932,-0.323397562
7936,1.119296707
7941,-0.95185921
7957,0.629958834
7965,0.172077337
7976,-0.930535032
7978,-3.059695186
7979,0.522042142
7980,1.309261641
7982,-0.858170404
7984,0.137930272
7988,0.892279047
7991,-0.605642552
7993,1.349921142
7994,1.444791095
8013,0.236555396
8019,1.386139772
8021,-0.117383288
8027,-0.258833913
8028,-3.344706304
8029,0.699150003
8030,-0.12736398
8031,-0.151202791
8034,-0.595172611
8036,0.47591054
8038,0.512952397
8048,0.901299152
8050,0.859805241
8061,-0.616490542
8065,-12.5347062
8073,1.091404434
8074,2.012463041
8076,0.81291987
8078,-1.313932776
8079,-0.828461311
8082,1.311018389
8085,-1.006053045
8086,0.142550719
8087,-1.306327013
8089,0.646843623
8092,-0.379855521
8099,-0.10760433
8100,1.32819747
8106,-0.676384585
8115,-0.557030305
8120,0.417634276
8125,0.263044917
8128,-0.758886088
8131,0.160171165
8139,-0.60909347
8140,0.721941584
8148,-1.001909968
8153,0.847488208
8161,-1.616760522
8165,0.142333786
8170,0.802968736
8174,-3.242961483
8175,-1.104060224
8178,0.680318634
8187,-1.887333783
8189,-19.23460235
8190,0.421509979
8192,-0.477017823
8195,1.748925551
8200,-1.087408913
8202,0.321703062
8204,-0.801937816
8208,0.224396218
8209,0.254206477
8216,0.682340752
8218,-0.079527719
8220,-0.421311215
8224,0.129848796
8225,-0.503963868
8226,-0.561519827
8227,-1.198840939
8228,-0.183174738
8237,-0.3315314
8239,0.888051371
8241,-0.844080823
8242,-0.573305669
8243,-0.490163369
8263,-0.38026008
8266,0.271963779
8269,-0.133539202
8273,-2.522243146
8277,0.256747921
8284,-0.75704354
8287,0.508253417
8288,-1.085157454
8289,-1.486374179
8291,1.442446098
8293,1.070618314
8294,-0.985431378
8295,-0.176394628
8301,-0.869467024
8302,0.271568267
8309,-0.238052078
8310,-2.003555465
8312,-4.265398055
8313,-0.447227274
8314,-0.360037336
8315,-1.142915091
8317,-2.837883643
8318,-2.143457361
8320,-0.848754856
8321,-0.305559381
8322,-1.80868219
8323,1.921064379
8324,-1.107302783
8326,-1.300903464
8342,0.540518969
8349,-0.628712942
8350,0.158579866
8351,0.556220121
8356,1.045463362
8363,1.720790067
8364,0.594945128
8365,0.0952355
8366,-0.440425501
8367,0.075646199
8372,1.677281425
8379,0.186556002
8382,-2.397831274
8383,1.789171941
8385,-2.533319975
8388,-1.179632733
8390,-0.688976736
8392,-1.085343572
8394,0.00149068
8395,0.446394757
8398,0.100926694
8404,-0.241775829
8405,-1.474648207
8406,-0.52578045
8407,0.385453432
8408,1.727523712
8409,-1.610658961
8411,-1.93715868
8412,-1.265605397
8416,-14.24881696
8417,1.342780579
8419,0.442035018
8424,0.523641521
8425,-0.149404861
8427,0.7041985
8428,-0.539347417
8431,-0.037503281
8433,0.203291451
8434,-0.207733184
8436,-0.451540726
8438,-0.949772042
8439,-0.885127413
8443,1.44834005
8444,-0.650332868
8445,0.573791952
8446,0.404969116
8449,-0.006153323
8450,1.151974427
8451,-0.174020197
8452,0.209089056
8453,-0.298605409
8454,0.176559226
8455,-0.777007432
8458,-0.140035907
8459,-0.48722712
8460,1.09481696
8462,-1.354125364
8463,-0.853921033
8464,0.7700192
8467,1.578892047
8468,0.639303217
8470,1.568067573
8471,0.116415734
8473,1.740197659
8476,0.022235356
8477,-0.685340575
8479,0.662267827
8480,1.157442317
8481,1.680507252
8483,0.514444624
8487,0.200592859
8490,1.428261596
8491,-0.35991613
8492,-0.686107273
8493,-0.706082716
8496,0.634386812
8498,0.428445825
8499,-1.071800441
8500,-2.129430446
8501,0.324526534
8502,0.849703625
8503,0.758320348
8505,0.288866036
8506,1.096934319
8507,-0.655017032
8508,-1.436850002
8509,0.39388567
8513,0.064958633
8514,-1.160473664
8515,0.475212169
8516,-1.115198511
8517,-0.793967584
8518,-0.496837154
8519,0.543534456
8520,0.37301996
8521,0.697735291
8522,1.055600592
8525,-1.045308471
8527,0.123300295
8528,-0.691557438
8529,-0.058510496
8530,-0.452317052
8531,-0.711419305
8533,0.654234993
8535,-0.499511314
8536,-0.35218893
8537,0.226098267
8538,-0.660616521
8539,0.273543068
8540,-1.884477591
8542,1.033404188
8543,1.720821204
8544,-1.019394695
8545,0.835503775
8546,1.035588393
8547,-0.232118424
8548,0.869717632
8549,1.672134479
8550,0.801767213
8553,0.673368221
8554,0.725263809
8555,-0.079536311
8556,0.396725472
8558,1.161412379
8559,0.842870747
8560,0.717123997
8562,-0.316579545
8563,-0.725506186
8564,-0.483966485
8565,-0.318348794
8566,0.389237553
8567,1.473823408
8568,-0.581022781
8569,1.22239718
8570,1.195522032
8573,0.649869175
8574,-3.535948397
8575,-1.383338397
8576,-0.376981815
8577,-0.233929506
8590,-0.020271821
8600,-1.420976655
8601,0.442555967
8602,2.215612684
8603,-0.133891083
8604,-1.423986607
8605,0.539205544
8607,-2.603426385
8608,-1.05371752
8611,-2.567456941
8612,-0.890470283
8613,0.931517968
8614,0.692817532
8615,0.167438615
8618,-0.133544109
8620,-0.800069692
8621,-0.663095436
8622,0.554715053
8624,-0.299563732
8625,0.757769398
8626,0.11841112
8629,0.088754206
8630,0.053342839
8631,-1.327233743
8632,-1.436038934
8633,0.812748562
8634,-0.860503809
8635,0.762702851
8637,1.324263972
8638,0.796422355
8639,1.581986581
8641,-2.61990709
8643,1.109123403
8644,1.13349203
8645,1.478958447
8647,1.418168661
8648,0.820279102
8649,-1.402100687
8650,1.147883827
8651,0.632623157
8653,0.124094179
8654,0.254783886
8655,1.266563544
8658,0.286733465
8660,0.202709749
8661,-0.011955642
8662,0.374724288
8663,-1.433667186
8664,-0.353943822
8665,-0.001132914
8666,0.481212502
8667,-3.293254893
8668,0.157112274
8669,1.418618158
8672,0.824131469
8673,-0.285657297
8675,-0.817252401
8676,-0.927489325
8677,-1.438683574
8678,0.73893063
8682,0.6787904
8683,1.060143122
8685,-1.570874414
8687,-0.887740456
8688,0.291617462
8690,-1.049698681
8692,0.622658967
8693,-0.079389156
8697,0.288718707
8701,-0.360333616
8702,-1.513257128
8703,0.310486784
8704,-1.320315314
8706,-0.515433727
8707,0.912759913
8708,1.214274118
8710,0.567875644
8711,0.707590414
8712,-0.12542613
8714,0.252406499
8715,0.170349979
8717,0.30216589
8720,0.194318702
8721,-2.727465894
8722,0.631166865
8723,-0.524569648
8724,-0.462854883
8725,-0.7452219
8726,-0.386411057
8727,0.800486836
8728,-0.389428491
8729,0.526102111
8731,-1.159823781
8732,1.313006998
8733,0.720314441
8735,0.874316785
8736,0.625780137
8737,1.746896012
8738,0.199227169
8740,0.616934109
8743,0.407213047
8744,0.524464452
8747,1.470865525
8748,-0.379542402
8749,-0.339019011
8751,-0.634215905
8754,-1.509406235
8756,0.436250064
8760,0.302508993
8761,0.018173096
8763,-0.555605143
8766,0.530814065
8767,-2.046762959
8772,-1.36148196
8773,-0.337041765
8774,-0.51261043
8775,-1.117625942
8776,-0.179455545
8777,-0.236862757
8778,1.128132279
8780,-0.446772604
8787,-0.620129728
8789,-0.252347977
8790,0.593001912
8792,-0.410869771
8793,-0.617793625
8794,1.609264334
8795,0.285629646
8796,-1.205339878
8797,-1.996712932
8798,-0.086917938
8799,-0.555740846
8800,-0.78946789
8801,0.830623285
8802,0.247566777
8803,-0.229175506
8804,-0.497303928
8805,1.037538059
8807,-0.359218229
8808,-2.77492148
8809,-2.134521562
8812,-0.961092404
8813,0.831902484
8814,0.201082573
8815,-1.237932637
8816,0.786962637
8818,0.276220688
8819,0.89759446
8820,-1.001398268
8821,-0.575009936
8823,0.138364595
8824,-0.573971871
8825,-0.578833781
8826,-0.878761213
8829,-0.579675375
8831,1.39893738
8832,-0.110146634
8833,0.346304769
8835,0.234851292
8836,-0.047486088
8837,-0.469352477
8838,0.138501593
8839,-0.67502259
8840,0.567034443
8841,-0.377627751
8842,1.977209093
8843,-0.033968603
8844,0.438284692
8846,-0.906264905
8848,-0.381107542
8850,0.216577966
8852,1.019423339
8853,0.445513959
8854,-2.945083914
8856,0.133411063
8858,-0.67809878
8859,-1.574507121
8861,0.311930979
8862,0.167740837
8863,1.510652497
8864,-1.024519396
8867,0.929252321
8869,-0.805074817
8870,-0.764090821
8871,1.684195322
8872,0.898290619
8874,0.936316696
8875,0.466873959
8876,1.912234854
8877,-0.130178676
8878,-0.176270596
8879,-0.91581104
8880,-1.196074474
8881,-0.235242012
8882,0.190713849
8883,0.370690178
8884,-0.01699955
